Match Name,teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Match id,Strike Rate
South Africa VsNew Zealand,New Zealand,7,Nathan McCullum,c †de Villiers b de Lange,0,2,4,0,0,223,0.00
South Africa VsNew Zealand,New Zealand,8,Doug Bracewell,c Amla b de Lange,0,2,2,0,0,223,0.00
South Africa VsNew Zealand,New Zealand,9,Tim Southee,not out,0,1,3,0,0,223,0.00
Kenya VsIreland,Kenya,1,Morris Ouma †,c Johnston b Dockrell,4,6,-,1,0,224,66.66
Kenya VsIreland,Kenya,2,Duncan Allan,c Johnston b Dockrell,4,8,-,1,0,224,50.00
Kenya VsIreland,Kenya,3,Collins Obuya (c),lbw b Rankin,3,5,11,0,0,224,60.00
Kenya VsIreland,Kenya,4,Tanmay Mishra,c Mooney b Stirling,34,30,57,2,2,224,113.33
Kenya VsIreland,Kenya,5,Rakep Patel,b Sorensen,14,14,17,1,1,224,100.00
Kenya VsIreland,Kenya,6,Ragheb Aga,run out (Porterfield),25,27,31,2,0,224,92.59
Kenya VsIreland,Kenya,7,Alex Obanda,c Joyce b Sorensen,2,3,-,0,0,224,66.66
Kenya VsIreland,Kenya,8,Nehemiah Odhiambo,c Johnston b Cusack,13,13,18,1,0,224,100.00
Kenya VsIreland,Kenya,9,Shem Ngoche,c O'Brien b Dockrell,3,7,17,0,0,224,42.85
Kenya VsIreland,Kenya,10,Elijah Otieno,b Cusack,2,6,-,0,0,224,33.33
Kenya VsIreland,Kenya,11,James Ngoche,not out,1,2,-,0,0,224,50.00
Kenya VsIreland,Ireland,1,William Porterfield (c),run out (Patel),1,1,2,0,0,224,100.00
Kenya VsIreland,Ireland,2,Paul Stirling,c Aga b JO Ngoche,12,15,16,2,0,224,80.00
Kenya VsIreland,Ireland,3,Alex Cusack,c SO Ngoche b Odhiambo,14,11,15,2,0,224,127.27
Kenya VsIreland,Ireland,4,Kevin O'Brien,not out,30,36,36,3,0,224,83.33
Kenya VsIreland,Ireland,5,Ed Joyce,c & b Obuya,24,22,22,3,0,224,109.09
Kenya VsIreland,Ireland,6,John Mooney,not out,16,8,13,3,0,224,200.00
Kenya VsIreland,Kenya,1,David Obuya †,lbw b Stirling,28,35,-,2,0,225,80.00
Kenya VsIreland,Kenya,2,Duncan Allan,b Stirling,6,15,-,0,0,225,40.00
Kenya VsIreland,Kenya,3,Collins Obuya (c),c Jones b Mooney,13,14,-,1,0,225,92.85
Kenya VsIreland,Kenya,4,Tanmay Mishra,c †McCann b O'Brien,13,9,-,2,0,225,144.44
Kenya VsIreland,Kenya,5,Rakep Patel,c Sorensen b Dockrell,27,22,-,2,2,225,122.72
Kenya VsIreland,Kenya,6,Ragheb Aga,c Mooney b Sorensen,9,11,-,1,0,225,81.81
Kenya VsIreland,Kenya,7,Alex Obanda,not out,14,10,-,1,1,225,140.00
Kenya VsIreland,Kenya,8,Nehemiah Odhiambo,run out (Sorensen),1,1,-,0,0,225,100.00
Kenya VsIreland,Kenya,9,Nelson Odhiambo,not out,6,4,-,1,0,225,150.00
Kenya VsIreland,Ireland,1,William Porterfield (c),c CO Obuya b Aga,23,22,-,3,1,225,104.54
Kenya VsIreland,Ireland,2,Paul Stirling,not out,65,52,-,9,0,225,125.00
Kenya VsIreland,Ireland,3,Kevin O'Brien,b Varaiya,9,9,-,1,0,225,100.00
Kenya VsIreland,Ireland,4,Gary Wilson,not out,22,22,-,2,1,225,100.00
Pakistan VsEngland,Pakistan,1,Mohammad Hafeez,c Bairstow b Swann,23,22,44,3,0,226,104.54
Pakistan VsEngland,Pakistan,2,Awais Zia,c Broad b Finn,18,12,15,1,1,226,150.00
Pakistan VsEngland,Pakistan,3,Asad Shafiq,run out (†Kieswetter/Swann),19,17,27,2,0,226,111.76
Pakistan VsEngland,Pakistan,4,Shahid Afridi,c Morgan b Swann,7,7,9,1,0,226,100.00
Pakistan VsEngland,Pakistan,5,Misbah-ul-Haq (c),not out,26,26,50,1,1,226,100.00
Pakistan VsEngland,Pakistan,6,Umar Akmal †,c Dernbach b Swann,0,3,2,0,0,226,0.00
Pakistan VsEngland,Pakistan,7,Shoaib Malik,c Bairstow b Dernbach,39,33,37,4,1,226,118.18
Pakistan VsEngland,England,1,Kevin Pietersen,c Asad Shafiq b Shahid Afridi,33,21,26,4,1,226,157.14
Pakistan VsEngland,England,2,Craig Kieswetter †,b Mohammad Hafeez,14,18,32,2,0,226,77.77
Pakistan VsEngland,England,3,Ravi Bopara,b Umar Gul,39,32,42,2,1,226,121.87
Pakistan VsEngland,England,4,Eoin Morgan,b Mohammad Hafeez,14,16,17,1,0,226,87.50
Pakistan VsEngland,England,5,Jonny Bairstow,not out,22,21,40,0,0,226,104.76
Pakistan VsEngland,England,6,Jos Buttler,c Saeed Ajmal b Umar Gul,3,4,6,0,0,226,75.00
Pakistan VsEngland,England,7,Samit Patel,lbw b Umar Gul,0,1,1,0,0,226,0.00
Pakistan VsEngland,England,8,Graeme Swann,not out,2,7,11,0,0,226,28.57
Ireland VsKenya,Ireland,1,William Porterfield (c),c Mishra b SO Ngoche,3,7,9,0,0,227,42.85
Ireland VsKenya,Ireland,2,Paul Stirling,run out (Varaiya),0,0,1,0,0,227,-
Ireland VsKenya,Ireland,3,Kevin O'Brien,c Varaiya b SO Ngoche,4,4,2,1,0,227,100.00
Ireland VsKenya,Ireland,4,Gary Wilson,run out (CO Obuya),32,38,44,4,0,227,84.21
Ireland VsKenya,Ireland,5,Ed Joyce,b SO Ngoche,38,46,55,3,0,227,82.60
Ireland VsKenya,Ireland,6,John Mooney,c Allan b Varaiya,5,7,9,0,0,227,71.42
Ireland VsKenya,Ireland,7,Nigel Jones,c SO Ngoche b Varaiya,0,3,2,0,0,227,0.00
Ireland VsKenya,Ireland,8,Andrew White,b SO Ngoche,5,5,7,1,0,227,100.00
Ireland VsKenya,Ireland,9,Rory McCann †,b Odhiambo,1,2,2,0,0,227,50.00
Ireland VsKenya,Ireland,10,Boyd Rankin,not out,7,6,3,1,0,227,116.66
Ireland VsKenya,Ireland,11,George Dockrell,not out,2,2,2,0,0,227,100.00
Ireland VsKenya,Kenya,1,David Obuya †,lbw b Rankin,3,10,6,0,0,227,30.00
Ireland VsKenya,Kenya,2,Duncan Allan,st †McCann b Dockrell,1,7,10,0,0,227,14.28
Ireland VsKenya,Kenya,3,Collins Obuya (c),b Rankin,42,38,38,5,0,227,110.52
Ireland VsKenya,Kenya,4,Tanmay Mishra,c Porterfield b White,37,40,54,2,0,227,92.50
Ireland VsKenya,Kenya,5,Rakep Patel,st †McCann b White,1,3,4,0,0,227,33.33
Ireland VsKenya,Kenya,6,Ragheb Aga,c & b Dockrell,12,12,10,0,0,227,100.00
Ireland VsKenya,Kenya,7,Alex Obanda,c Porterfield b Mooney,3,7,11,0,0,227,42.85
Ireland VsKenya,Kenya,8,Nelson Odhiambo,not out,1,1,10,0,0,227,100.00
Ireland VsKenya,Kenya,9,Shem Ngoche,not out,2,2,2,0,0,227,100.00
England VsPakistan,England,1,Kevin Pietersen,c Umar Gul b Saeed Ajmal,17,13,22,3,0,228,130.76
England VsPakistan,England,2,Craig Kieswetter †,c Umar Gul b Shahid Afridi,31,24,46,2,1,228,129.16
England VsPakistan,England,3,Ravi Bopara,lbw b Umar Gul,1,4,7,0,0,228,25.00
England VsPakistan,England,4,Eoin Morgan,lbw b Mohammad Hafeez,9,7,7,2,0,228,128.57
England VsPakistan,England,5,Jonny Bairstow,not out,60,46,57,5,2,228,130.43
England VsPakistan,England,6,Samit Patel,run out (Saeed Ajmal),13,13,24,1,0,228,100.00
England VsPakistan,England,7,Jos Buttler,b Umar Gul,7,8,11,1,0,228,87.50
England VsPakistan,England,8,Stuart Broad (c),b Aizaz Cheema,2,2,5,0,0,228,100.00
England VsPakistan,England,9,Graeme Swann,not out,2,3,6,0,0,228,66.66
England VsPakistan,Pakistan,1,Mohammad Hafeez,c Pietersen b Finn,0,2,2,0,0,228,0.00
England VsPakistan,Pakistan,2,Awais Zia,c Dernbach b Broad,6,12,32,0,1,228,50.00
England VsPakistan,Pakistan,3,Asad Shafiq,c & b Dernbach,1,5,6,0,0,228,20.00
England VsPakistan,Pakistan,4,Umar Akmal †,c Morgan b Finn,19,12,15,2,1,228,158.33
England VsPakistan,Pakistan,5,Shoaib Malik,c Bairstow b Swann,12,11,21,0,0,228,109.09
England VsPakistan,Pakistan,6,Misbah-ul-Haq (c),c Bairstow b Swann,13,24,26,1,0,228,54.16
England VsPakistan,Pakistan,7,Shahid Afridi,c Morgan b Broad,25,23,46,2,1,228,108.69
England VsPakistan,Pakistan,8,Hammad Azam,c Buttler b Bopara,21,15,13,3,1,228,140.00
England VsPakistan,Pakistan,9,Umar Gul,c †Kieswetter b Finn,10,4,6,1,1,228,250.00
England VsPakistan,Pakistan,10,Saeed Ajmal,run out (Finn),0,0,2,0,0,228,-
England VsPakistan,Pakistan,11,Aizaz Cheema,not out,0,3,6,0,0,228,0.00
England VsPakistan,England,1,Kevin Pietersen,not out,62,52,91,6,1,229,119.23
England VsPakistan,England,2,Craig Kieswetter †,c Shoaib Malik b Saeed Ajmal,17,17,21,1,1,229,100.00
England VsPakistan,England,3,Ravi Bopara,c †Umar Akmal b Aizaz Cheema,1,2,4,0,0,229,50.00
England VsPakistan,England,4,Eoin Morgan,run out (Misbah-ul-Haq/Shahid Afridi),9,11,15,0,0,229,81.81
England VsPakistan,England,5,Jonny Bairstow,b Saeed Ajmal,3,8,9,0,0,229,37.50
England VsPakistan,England,6,Jos Buttler,lbw b Saeed Ajmal,7,13,14,0,0,229,53.84
England VsPakistan,England,7,Samit Patel,st †Umar Akmal b Saeed Ajmal,16,10,9,1,1,229,160.00
England VsPakistan,England,8,Stuart Broad (c),not out,6,7,11,0,0,229,85.71
England VsPakistan,Pakistan,1,Awais Zia,lbw b Swann,23,28,33,1,1,229,82.14
England VsPakistan,Pakistan,2,Mohammad Hafeez,c & b Dernbach,0,1,5,0,0,229,0.00
England VsPakistan,Pakistan,3,Asad Shafiq,run out (Buttler/†Kieswetter),34,32,48,3,0,229,106.25
England VsPakistan,Pakistan,4,Misbah-ul-Haq (c),b Dernbach,28,32,56,2,0,229,87.50
England VsPakistan,Pakistan,5,Umar Akmal †,c Swann b Broad,22,23,25,1,0,229,95.65
England VsPakistan,Pakistan,6,Shahid Afridi,run out (Bairstow/†Kieswetter),3,2,6,0,0,229,150.00
England VsPakistan,Pakistan,7,Hammad Azam,not out,2,2,3,0,0,229,100.00
Netherlands VsCanada,Netherlands,1,Stephan Myburgh,c Baidwan b Rizwan Cheema,16,20,-,3,0,230,80.00
Netherlands VsCanada,Netherlands,2,Michael Swart,b Junaid Siddiqui,3,4,-,0,0,230,75.00
Netherlands VsCanada,Netherlands,3,Tom Cooper,b Baidwan,29,25,-,3,0,230,116.00
Netherlands VsCanada,Netherlands,4,Alexei Kervezee,b Baidwan,29,32,-,0,0,230,90.62
Netherlands VsCanada,Netherlands,5,Wesley Barresi †,c Zahid Hussain b Baidwan,3,7,-,0,0,230,42.85
Netherlands VsCanada,Netherlands,6,Peter Borren (c),run out (Kumar),11,9,-,1,0,230,122.22
Netherlands VsCanada,Netherlands,7,Mudassar Bukhari,not out,28,15,-,1,1,230,186.66
Netherlands VsCanada,Netherlands,8,Tom de Grooth,not out,8,8,-,0,0,230,100.00
Netherlands VsCanada,Canada,1,Hiral Patel,b Borren,11,17,-,0,0,230,64.70
Netherlands VsCanada,Canada,2,Ruvindu Gunasekera,b van der Gugten,9,13,-,1,0,230,69.23
Netherlands VsCanada,Canada,3,Raza-ur-Rehman,b Mudassar Bukhari,1,4,-,0,0,230,25.00
Netherlands VsCanada,Canada,4,Rizwan Cheema (c),lbw b Mudassar Bukhari,0,2,-,0,0,230,0.00
Netherlands VsCanada,Canada,5,Nitish Kumar,run out (Myburgh),1,4,-,0,0,230,25.00
Netherlands VsCanada,Canada,6,Jimmy Hansra,c Borren b Ahsan Malik,30,31,-,1,2,230,96.77
Netherlands VsCanada,Canada,7,Harvir Baidwan,b Seelaar,21,14,-,2,0,230,150.00
Netherlands VsCanada,Canada,8,Rustam Bhatti †,c & b Seelaar,6,7,-,0,0,230,85.71
Netherlands VsCanada,Canada,9,Junaid Siddiqui,lbw b Seelaar,1,3,-,0,0,230,33.33
Netherlands VsCanada,Canada,10,Henry Osinde,c Cooper b Ahsan Malik,2,4,-,0,0,230,50.00
Netherlands VsCanada,Canada,11,Zahid Hussain,not out,1,1,-,0,0,230,100.00
Scotland VsKenya,Scotland,1,Richie Berrington,st †DO Obuya b JO Ngoche,28,16,-,4,0,231,175.00
Scotland VsKenya,Scotland,2,Calum MacLeod,c & b Patel,55,35,-,7,0,231,157.14
Scotland VsKenya,Scotland,3,Jan Stander,lbw b SO Ngoche,3,4,-,0,0,231,75.00
Scotland VsKenya,Scotland,4,Kyle Coetzer,c Patel b CO Obuya,46,36,-,6,1,231,127.77
Scotland VsKenya,Scotland,5,Gordon Goudie,c CO Obuya b Aga,4,7,-,0,0,231,57.14
Scotland VsKenya,Scotland,6,Preston Mommsen,not out,22,15,-,2,0,231,146.66
Scotland VsKenya,Scotland,7,Gordon Drummond (c),run out (SO Ngoche),0,0,-,0,0,231,-
Scotland VsKenya,Scotland,8,Ryan Flannigan,c Patel b JO Ngoche,5,4,-,1,0,231,125.00
Scotland VsKenya,Scotland,9,Craig Wallace †,not out,7,3,-,1,0,231,233.33
Scotland VsKenya,Kenya,1,Duncan Allan,lbw b Haq,17,18,-,3,0,231,94.44
Scotland VsKenya,Kenya,2,Alex Obanda,c †Wallace b Mommsen,35,17,-,6,1,231,205.88
Scotland VsKenya,Kenya,3,Collins Obuya (c),c †Wallace b Drummond,50,36,-,4,1,231,138.88
Scotland VsKenya,Kenya,4,Tanmay Mishra,b Drummond,8,8,-,0,0,231,100.00
Scotland VsKenya,Kenya,5,Rakep Patel,run out (Berrington/†Wallace),21,13,-,1,1,231,161.53
Scotland VsKenya,Kenya,6,Ragheb Aga,c Coetzer b Drummond,2,6,-,0,0,231,33.33
Scotland VsKenya,Kenya,7,Nehemiah Odhiambo,lbw b Haq,8,6,-,1,0,231,133.33
Scotland VsKenya,Kenya,8,David Obuya †,c Haq b Sharif,7,10,-,0,0,231,70.00
Scotland VsKenya,Kenya,9,Shem Ngoche,run out (Berrington/†Wallace),4,5,-,0,0,231,80.00
Scotland VsKenya,Kenya,10,Hiren Varaiya,not out,0,0,-,0,0,231,-
Scotland VsKenya,Kenya,11,James Ngoche,run out (Berrington/†Wallace),1,1,-,0,0,231,100.00
Kenya VsIreland,Kenya,1,Duncan Allan,b Rankin,3,8,-,0,0,232,37.50
Kenya VsIreland,Kenya,2,Alex Obanda,c †Wilson b Rankin,0,1,-,0,0,232,0.00
Kenya VsIreland,Kenya,3,Nehemiah Odhiambo,b Johnston,4,12,-,1,0,232,33.33
Kenya VsIreland,Kenya,4,Collins Obuya (c),c Cusack b Rankin,0,2,-,0,0,232,0.00
Kenya VsIreland,Kenya,5,Tanmay Mishra,c Cusack b Mooney,28,32,-,3,0,232,87.50
Kenya VsIreland,Kenya,6,Rakep Patel,c †Wilson b Cusack,2,5,-,0,0,232,40.00
Kenya VsIreland,Kenya,7,Ragheb Aga,lbw b Cusack,3,8,-,0,0,232,37.50
Kenya VsIreland,Kenya,8,David Obuya †,c †Wilson b Mooney,8,22,-,0,0,232,36.36
Kenya VsIreland,Kenya,9,Shem Ngoche,lbw b Dockrell,0,2,-,0,0,232,0.00
Kenya VsIreland,Kenya,10,Hiren Varaiya,not out,3,9,-,0,0,232,33.33
Kenya VsIreland,Kenya,11,James Ngoche,st †Wilson b Dockrell,2,14,-,0,0,232,14.28
Kenya VsIreland,Ireland,1,William Porterfield (c),not out,56,27,-,8,2,232,207.40
Kenya VsIreland,Ireland,2,Paul Stirling,not out,15,17,-,2,0,232,88.23
Netherlands VsAfghanistan,Netherlands,1,Stephan Myburgh,b Karim Sadiq,19,17,-,3,0,233,111.76
Netherlands VsAfghanistan,Netherlands,2,Michael Swart,lbw b Samiullah Shinwari,22,16,-,3,0,233,137.50
Netherlands VsAfghanistan,Netherlands,3,Tom Cooper,run out (Samiullah Shinwari),7,11,-,0,0,233,63.63
Netherlands VsAfghanistan,Netherlands,4,Alexei Kervezee,not out,58,43,-,0,3,233,134.88
Netherlands VsAfghanistan,Netherlands,5,Wesley Barresi †,b Izatullah Dawlatzai,14,13,-,1,0,233,107.69
Netherlands VsAfghanistan,Netherlands,6,Peter Borren (c),c †Mohammad Shahzad b Izatullah Dawlatzai,5,8,-,0,0,233,62.50
Netherlands VsAfghanistan,Netherlands,7,Mudassar Bukhari,c Nawroz Mangal b Izatullah Dawlatzai,10,8,-,2,0,233,125.00
Netherlands VsAfghanistan,Netherlands,8,Tom de Grooth,not out,3,4,-,0,0,233,75.00
Netherlands VsAfghanistan,Afghanistan,1,Karim Sadiq,c Seelaar b Mudassar Bukhari,11,9,-,2,0,233,122.22
Netherlands VsAfghanistan,Afghanistan,2,Gulbadin Naib,c de Grooth b Borren,5,16,-,0,0,233,31.25
Netherlands VsAfghanistan,Afghanistan,3,Mohammad Shahzad †,lbw b Ahsan Malik,54,44,-,8,0,233,122.72
Netherlands VsAfghanistan,Afghanistan,4,Nawroz Mangal (c),c Cooper b Ahsan Malik,26,19,-,2,1,233,136.84
Netherlands VsAfghanistan,Afghanistan,5,Mohammad Nabi,c Myburgh b Swart,22,13,-,3,0,233,169.23
Netherlands VsAfghanistan,Afghanistan,6,Samiullah Shinwari,not out,9,10,-,0,0,233,90.00
Netherlands VsAfghanistan,Afghanistan,7,Mirwais Ashraf,b Mudassar Bukhari,2,2,-,0,0,233,100.00
Netherlands VsAfghanistan,Afghanistan,8,Noor Ali Zadran,not out,11,5,-,2,0,233,220.00
Afghanistan VsCanada,Afghanistan,1,Karim Sadiq,c Hansra b Zahid Hussain,36,26,-,5,1,234,138.46
Afghanistan VsCanada,Afghanistan,2,Shabir Noori,c Patel b Zahid Hussain,15,18,-,1,0,234,83.33
Afghanistan VsCanada,Afghanistan,3,Mohammad Shahzad †,b Baidwan,27,27,-,2,0,234,100.00
Afghanistan VsCanada,Afghanistan,4,Nawroz Mangal (c),st †Bhatti b Zahid Hussain,0,1,-,0,0,234,0.00
Afghanistan VsCanada,Afghanistan,5,Samiullah Shinwari,run out (†Bhatti/Osinde),61,34,-,6,3,234,179.41
Afghanistan VsCanada,Afghanistan,6,Mohammad Nabi,b Baidwan,12,6,-,0,1,234,200.00
Afghanistan VsCanada,Afghanistan,7,Gulbadin Naib,c Gordon b Osinde,13,7,-,0,1,234,185.71
Afghanistan VsCanada,Afghanistan,8,Mirwais Ashraf,run out (Patel/†Bhatti),1,1,-,0,0,234,100.00
Afghanistan VsCanada,Afghanistan,9,Dawlat Zadran,not out,0,0,-,0,0,234,-
Afghanistan VsCanada,Canada,1,Hiral Patel,b Karim Sadiq,1,7,-,0,0,234,14.28
Afghanistan VsCanada,Canada,2,Ruvindu Gunasekera,c Mohammad Nabi b Dawlat Zadran,11,6,-,1,1,234,183.33
Afghanistan VsCanada,Canada,3,Junaid Siddiqui,b Samiullah Shinwari,21,12,-,2,1,234,175.00
Afghanistan VsCanada,Canada,4,Nitish Kumar,c Karim Sadiq b Dawlat Zadran,38,34,-,3,0,234,111.76
Afghanistan VsCanada,Canada,5,Jimmy Hansra,lbw b Samiullah Shinwari,6,12,-,0,0,234,50.00
Afghanistan VsCanada,Canada,6,Rizwan Cheema (c),c Mohammad Nabi b Zamir Khan,1,4,-,0,0,234,25.00
Afghanistan VsCanada,Canada,7,Tyson Gordon,lbw b Samiullah Shinwari,4,3,-,0,0,234,133.33
Afghanistan VsCanada,Canada,8,Harvir Baidwan,c Izatullah Dawlatzai b Samiullah Shinwari,0,1,-,0,0,234,0.00
Afghanistan VsCanada,Canada,9,Rustam Bhatti †,not out,11,22,-,0,0,234,50.00
Afghanistan VsCanada,Canada,10,Henry Osinde,b Izatullah Dawlatzai,17,12,-,0,2,234,141.66
Afghanistan VsCanada,Canada,11,Zahid Hussain,not out,2,7,-,0,0,234,28.57
Ireland VsScotland,Ireland,1,William Porterfield (c),b Sharif,2,5,-,0,0,235,40.00
Ireland VsScotland,Ireland,2,Paul Stirling,c Mommsen b Parker,0,1,-,0,0,235,0.00
Ireland VsScotland,Ireland,3,Ed Joyce,not out,78,58,-,6,3,235,134.48
Ireland VsScotland,Ireland,4,Alex Cusack,st †Wallace b Haq,22,13,-,5,0,235,169.23
Ireland VsScotland,Ireland,5,Kevin O'Brien,b Mommsen,16,13,-,0,1,235,123.07
Ireland VsScotland,Ireland,6,Gary Wilson †,c Coetzer b Haq,26,26,-,1,1,235,100.00
Ireland VsScotland,Ireland,7,John Mooney,not out,4,4,-,0,0,235,100.00
Ireland VsScotland,Scotland,1,Richie Berrington,b Johnston,0,2,-,0,0,235,0.00
Ireland VsScotland,Scotland,2,Calum MacLeod,lbw b Rankin,5,6,-,1,0,235,83.33
Ireland VsScotland,Scotland,3,Preston Mommsen,lbw b Johnston,13,11,-,3,0,235,118.18
Ireland VsScotland,Scotland,4,Kyle Coetzer (c),c & b O'Brien,62,52,-,2,4,235,119.23
Ireland VsScotland,Scotland,5,Fraser Watts,c Johnston b O'Brien,33,29,-,1,1,235,113.79
Ireland VsScotland,Scotland,6,Jan Stander,run out (Porterfield/O'Brien),0,0,-,0,0,235,-
Ireland VsScotland,Scotland,7,Ryan Flannigan,c Johnston b O'Brien,18,13,-,1,0,235,138.46
Ireland VsScotland,Scotland,8,Craig Wallace †,not out,1,1,-,0,0,235,100.00
Ireland VsScotland,Scotland,9,Majid Haq,not out,7,6,-,1,0,235,116.66
Canada VsIreland,Canada,1,Ruvindu Gunasekera,c Stirling b Dockrell,26,33,-,2,0,236,78.78
Canada VsIreland,Canada,2,Hiral Patel,c Stirling b Johnston,0,3,-,0,0,236,0.00
Canada VsIreland,Canada,3,Nitish Kumar,c †Wilson b Johnston,17,15,-,3,0,236,113.33
Canada VsIreland,Canada,4,Jimmy Hansra,b Dockrell,1,4,-,0,0,236,25.00
Canada VsIreland,Canada,5,Rizwan Cheema (c),c Dockrell b Sorensen,5,11,-,0,0,236,45.45
Canada VsIreland,Canada,6,Tyson Gordon,c O'Brien b Dockrell,23,26,-,3,0,236,88.46
Canada VsIreland,Canada,7,Harvir Baidwan,b Sorensen,6,9,-,0,0,236,66.66
Canada VsIreland,Canada,8,Rustam Bhatti †,c †Wilson b Sorensen,8,7,-,1,0,236,114.28
Canada VsIreland,Canada,9,Junaid Siddiqui,not out,7,8,-,0,0,236,87.50
Canada VsIreland,Canada,10,Henry Osinde,not out,5,4,-,1,0,236,125.00
Canada VsIreland,Ireland,1,William Porterfield (c),not out,42,25,-,8,0,236,168.00
Canada VsIreland,Ireland,2,Paul Stirling,not out,61,32,-,9,3,236,190.62
Scotland VsNetherlands,Scotland,1,Richie Berrington,c †Barresi b Seelaar,37,25,24,5,1,237,148.00
Scotland VsNetherlands,Scotland,2,Calum MacLeod,c †Barresi b Borren,57,42,58,5,2,237,135.71
Scotland VsNetherlands,Scotland,3,Preston Mommsen,lbw b Mudassar Bukhari,26,19,15,3,0,237,136.84
Scotland VsNetherlands,Scotland,4,Kyle Coetzer (c),c Swart b Seelaar,5,6,7,1,0,237,83.33
Scotland VsNetherlands,Scotland,5,Jan Stander,not out,17,15,23,1,0,237,113.33
Scotland VsNetherlands,Scotland,6,Fraser Watts,c †Barresi b Mudassar Bukhari,5,4,4,1,0,237,125.00
Scotland VsNetherlands,Scotland,7,Craig Wallace †,b Borren,6,6,9,0,0,237,100.00
Scotland VsNetherlands,Scotland,8,Majid Haq,not out,1,3,2,0,0,237,33.33
Scotland VsNetherlands,Netherlands,1,Stephan Myburgh,b Haq,36,24,39,3,2,237,150.00
Scotland VsNetherlands,Netherlands,2,Michael Swart,c Coetzer b Berrington,12,12,17,2,0,237,100.00
Scotland VsNetherlands,Netherlands,3,Alexei Kervezee,b Haq,11,12,12,2,0,237,91.66
Scotland VsNetherlands,Netherlands,4,Tom Cooper,c Berrington b Drummond,60,32,43,4,4,237,187.50
Scotland VsNetherlands,Netherlands,5,Peter Borren (c),c & b Berrington,15,16,17,1,0,237,93.75
Scotland VsNetherlands,Netherlands,6,Mudassar Bukhari,st †Wallace b Haq,11,8,7,0,1,237,137.50
Scotland VsNetherlands,Netherlands,7,Wesley Barresi †,c MacLeod b Drummond,5,4,4,0,0,237,125.00
Scotland VsNetherlands,Netherlands,8,Tom de Grooth,not out,5,2,-,1,0,237,250.00
Scotland VsNetherlands,Netherlands,9,Tim Gruijters,not out,11,6,11,0,1,237,183.33
Netherlands VsIreland,Netherlands,1,Stephan Myburgh,c Porterfield b Johnston,2,12,-,0,0,238,16.66
Netherlands VsIreland,Netherlands,2,Michael Swart,b Rankin,3,6,-,0,0,238,50.00
Netherlands VsIreland,Netherlands,3,Alexei Kervezee,c & b Dockrell,56,48,-,3,1,238,116.66
Netherlands VsIreland,Netherlands,4,Tom Cooper,lbw b O'Brien,26,24,-,2,1,238,108.33
Netherlands VsIreland,Netherlands,5,Wesley Barresi †,run out (Stirling/Dockrell),6,16,-,0,0,238,37.50
Netherlands VsIreland,Netherlands,6,Mudassar Bukhari,c †Wilson b O'Brien,5,3,-,1,0,238,166.66
Netherlands VsIreland,Netherlands,7,Peter Borren (c),c Rankin b Stirling,7,9,-,0,0,238,77.77
Netherlands VsIreland,Netherlands,8,Tom de Grooth,not out,2,3,-,0,0,238,66.66
Netherlands VsIreland,Ireland,1,William Porterfield (c),c Cooper b Seelaar,17,18,-,2,0,238,94.44
Netherlands VsIreland,Ireland,2,Paul Stirling,lbw b Swart,33,26,-,4,0,238,126.92
Netherlands VsIreland,Ireland,3,Ed Joyce,not out,25,33,-,1,0,238,75.75
Netherlands VsIreland,Ireland,4,Gary Wilson †,c Borren b Swart,0,1,-,0,0,238,0.00
Netherlands VsIreland,Ireland,5,Kevin O'Brien,not out,30,22,-,1,3,238,136.36
Canada VsScotland,Canada,1,Ruvindu Gunasekera,c Haq b Stander,20,24,-,2,1,239,83.33
Canada VsScotland,Canada,2,Rizwan Cheema (c),c Mommsen b Berrington,8,9,-,0,1,239,88.88
Canada VsScotland,Canada,3,Hiral Patel,c Watts b Berrington,16,18,-,0,0,239,88.88
Canada VsScotland,Canada,4,Nitish Kumar,lbw b Stander,17,20,-,1,1,239,85.00
Canada VsScotland,Canada,5,Tyson Gordon,c Coetzer b Iqbal,5,8,-,0,0,239,62.50
Canada VsScotland,Canada,6,Jimmy Hansra,b Iqbal,8,9,-,1,0,239,88.88
Canada VsScotland,Canada,7,Harvir Baidwan,c Iqbal b Haq,21,16,-,2,1,239,131.25
Canada VsScotland,Canada,8,Junaid Siddiqui,not out,13,8,-,0,1,239,162.50
Canada VsScotland,Canada,9,Rustam Bhatti †,lbw b Haq,0,1,-,0,0,239,0.00
Canada VsScotland,Canada,10,Parth Desai,not out,4,7,-,0,0,239,57.14
Canada VsScotland,Scotland,1,Richie Berrington,lbw b Desai,47,37,-,7,0,239,127.02
Canada VsScotland,Scotland,2,Calum MacLeod,b Junaid Siddiqui,2,3,-,0,0,239,66.66
Canada VsScotland,Scotland,3,Preston Mommsen,b Junaid Siddiqui,0,4,-,0,0,239,0.00
Canada VsScotland,Scotland,4,Kyle Coetzer,c Baidwan b Hansra,22,29,-,1,0,239,75.86
Canada VsScotland,Scotland,5,Jan Stander,b Aulakh,21,14,-,1,1,239,150.00
Canada VsScotland,Scotland,6,Fraser Watts,c †Bhatti b Rizwan Cheema,18,16,-,1,0,239,112.50
Canada VsScotland,Scotland,7,Ryan Flannigan,not out,15,15,-,2,0,239,100.00
