teamInnings,Batting Position,Batsman Name,Dismissal,Runs,Balls,M,4s,6s,Strike Rate,Match id
South Africa,1,Morne van Wyk †,c McCullum b McClenaghan,16,22,36,3,0,72.72,3676
South Africa,2,Hashim Amla,b Milne,124,126,193,13,3,98.41,3676
South Africa,3,Rilee Rossouw,b McClenaghan,89,112,138,6,3,79.46,3676
South Africa,4,AB de Villiers (c),c Latham b Milne,9,9,12,1,0,100.00,3676
South Africa,5,David Miller,c Milne b Neesham,14,13,21,1,0,107.69,3676
South Africa,6,Farhaan Behardien,run out (†Ronchi/McClenaghan),15,10,27,1,1,150.00,3676
South Africa,7,David Wiese,run out (McClenaghan),14,8,12,0,2,175.00,3676
South Africa,8,Vernon Philander,not out,0,0,1,0,0,-,3676
New Zealand,1,Tom Latham,lbw b Philander,60,80,134,4,1,75.00,3676
New Zealand,2,Luke Ronchi †,c Amla b Steyn,1,4,3,0,0,25.00,3676
New Zealand,3,Kane Williamson (c),c sub (D Elgar) b Imran Tahir,47,69,93,4,1,68.11,3676
New Zealand,4,Martin Guptill,c Miller b Wiese,25,23,25,2,1,108.69,3676
New Zealand,5,Grant Elliott,c Miller b Philander,4,3,6,1,0,133.33,3676
New Zealand,6,James Neesham,c †van Wyk b Wiese,41,41,55,6,0,100.00,3676
New Zealand,7,Colin Munro,lbw b Imran Tahir,33,32,64,3,1,103.12,3676
New Zealand,8,Nathan McCullum,c Behardien b Rabada,10,14,20,1,0,71.42,3676
New Zealand,9,Adam Milne,not out,15,12,22,1,0,125.00,3676
New Zealand,10,Mitchell McClenaghan,b Steyn,16,13,6,1,1,123.07,3676
New Zealand,11,Ish Sodhi,run out (Philander/Rabada),0,0,1,0,0,-,3676
South Africa,1,Hashim Amla,c Elliott b Milne,8,8,6,2,0,100.00,3677
South Africa,2,Morne van Wyk †,b Milne,2,4,17,0,0,50.00,3677
South Africa,3,Rilee Rossouw,c Williamson b Bracewell,39,51,59,5,0,76.47,3677
South Africa,4,AB de Villiers (c),c Guptill b Elliott,31,45,86,1,0,68.88,3677
South Africa,5,David Miller,c Munro b Bracewell,5,10,15,0,0,50.00,3677
South Africa,6,Farhaan Behardien,c Williamson b Bracewell,70,87,109,5,1,80.45,3677
South Africa,7,David Wiese,lbw b Sodhi,8,24,35,0,0,33.33,3677
South Africa,8,Vernon Philander,not out,30,49,72,1,0,61.22,3677
South Africa,9,Aaron Phangiso,run out (Guptill/†Ronchi),1,3,5,0,0,33.33,3677
South Africa,10,Dale Steyn,run out (Latham),2,9,7,0,0,22.22,3677
South Africa,11,Imran Tahir,run out (Guptill),4,7,8,0,0,57.14,3677
New Zealand,1,Martin Guptill,not out,103,134,189,9,3,76.86,3677
New Zealand,2,Tom Latham,c Rossouw b Imran Tahir,64,81,118,8,0,79.01,3677
New Zealand,3,Kane Williamson (c),b Phangiso,7,13,12,1,0,53.84,3677
New Zealand,4,George Worker,not out,20,39,58,1,0,51.28,3677
South Africa,1,Morne van Wyk †,c Latham b Elliott,58,100,131,4,2,58.00,3678
South Africa,2,Hashim Amla,c & b Elliott,44,55,82,7,0,80.00,3678
South Africa,3,Rilee Rossouw,c Latham b Wheeler,6,9,11,0,0,66.66,3678
South Africa,4,AB de Villiers (c),b Bracewell,64,48,84,8,1,133.33,3678
South Africa,5,David Miller,c †Ronchi b Milne,36,37,60,3,0,97.29,3678
South Africa,6,Farhaan Behardien,c Williamson b Wheeler,40,28,41,6,1,142.85,3678
South Africa,7,David Wiese,c Sodhi b Wheeler,12,15,16,1,0,80.00,3678
South Africa,8,Kyle Abbott,not out,3,8,11,0,0,37.50,3678
New Zealand,1,Martin Guptill,c †van Wyk b Steyn,10,18,19,1,0,55.55,3678
New Zealand,2,Tom Latham,run out (Miller),54,74,112,4,1,72.97,3678
New Zealand,3,Kane Williamson (c),b Imran Tahir,39,59,75,4,0,66.10,3678
New Zealand,4,George Worker,b Wiese,21,24,35,3,0,87.50,3678
New Zealand,5,Grant Elliott,c Rabada b Wiese,20,20,31,3,0,100.00,3678
New Zealand,6,Colin Munro,b Wiese,35,44,67,2,0,79.54,3678
New Zealand,7,Luke Ronchi †,c Amla b Rabada,1,3,6,0,0,33.33,3678
New Zealand,8,Doug Bracewell,c Amla b Imran Tahir,13,19,27,1,0,68.42,3678
New Zealand,9,Adam Milne,c Miller b Rabada,4,9,15,0,0,44.44,3678
New Zealand,10,Ben Wheeler,not out,13,11,23,2,0,118.18,3678
New Zealand,11,Ish Sodhi,c Rossouw b Abbott,5,15,19,0,0,33.33,3678
Australia,1,Joe Burns,c †O'Brien b Young,69,70,91,7,1,98.57,3679
Australia,2,David Warner,c Joyce b Murtagh,84,80,112,7,3,105.00,3679
Australia,3,Steven Smith (c),c †O'Brien b Thompson,21,38,51,1,0,55.26,3679
Australia,4,George Bailey,b Murtagh,1,7,8,0,0,14.28,3679
Australia,5,Glenn Maxwell,c †O'Brien b McBrine,2,6,4,0,0,33.33,3679
Australia,6,Shane Watson,not out,26,25,25,1,1,104.00,3679
Australia,7,Mitchell Marsh,c Murtagh b Mooney,11,15,15,1,0,73.33,3679
Australia,8,Matthew Wade †,not out,2,2,6,0,0,100.00,3679
Ireland,1,William Porterfield (c),b Starc,4,5,3,1,0,80.00,3679
Ireland,2,Paul Stirling,c †Wade b Coulter-Nile,0,4,8,0,0,0.00,3679
Ireland,3,Ed Joyce,b Maxwell,44,33,59,2,1,133.33,3679
Ireland,4,Niall O'Brien †,c Burns b Maxwell,45,53,62,5,0,84.90,3679
Ireland,5,Andy Balbirnie,c Coulter-Nile b Cummins,12,12,14,1,0,100.00,3679
Ireland,6,Gary Wilson,c †Wade b Cummins,1,4,14,0,0,25.00,3679
Ireland,7,Stuart Thompson,c †Wade b Starc,24,16,23,0,2,150.00,3679
Ireland,8,John Mooney,run out (Bailey),0,2,1,0,0,0.00,3679
Ireland,9,Andy McBrine,c Cummins b Coulter-Nile,7,9,14,0,0,77.77,3679
Ireland,10,Tim Murtagh,not out,2,2,4,0,0,100.00,3679
Ireland,11,Craig Young,b Coulter-Nile,0,3,2,0,0,0.00,3679
Australia,1,Joe Burns,c & b Rashid,44,53,61,5,0,83.01,3680
Australia,2,David Warner,c Woakes b Rashid,59,67,108,6,0,88.05,3680
Australia,3,Steven Smith (c),c Stokes b Rashid,44,54,62,3,1,81.48,3680
Australia,4,George Bailey,lbw b Rashid,23,16,22,1,1,143.75,3680
Australia,5,Glenn Maxwell,c †Buttler b Wood,15,15,22,1,0,100.00,3680
Australia,6,Shane Watson,run out (Stokes/†Buttler),6,11,22,0,0,54.54,3680
Australia,7,Matthew Wade †,not out,71,50,61,12,0,142.00,3680
Australia,8,Mitchell Marsh,not out,40,34,54,2,1,117.64,3680
England,1,Jason Roy,c Warner b Maxwell,67,64,71,11,0,104.68,3680
England,2,Alex Hales,c Watson b Marsh,22,22,44,3,1,100.00,3680
England,3,James Taylor,b Watson,49,51,62,4,1,96.07,3680
England,4,Eoin Morgan (c),c †Wade b Watson,38,46,78,4,0,82.60,3680
England,5,Ben Stokes,c Burns b Starc,13,23,24,1,0,56.52,3680
England,6,Jos Buttler †,c Marsh b Coulter-Nile,4,10,21,0,0,40.00,3680
England,7,Moeen Ali,c Marsh b Cummins,17,18,30,3,0,94.44,3680
England,8,Chris Woakes,c †Wade b Coulter-Nile,0,1,1,0,0,0.00,3680
England,9,Adil Rashid,c †Wade b Starc,11,11,16,2,0,100.00,3680
England,10,Mark Wood,not out,10,10,22,1,0,100.00,3680
England,11,Steven Finn,b Cummins,10,17,13,0,0,58.82,3680
Australia,1,Joe Burns,b Finn,22,26,40,4,0,84.61,3681
Australia,2,David Warner,retired hurt,1,1,1,0,0,100.00,3681
Australia,3,Steven Smith (c),c Taylor b Rashid,70,87,133,7,0,80.45,3681
Australia,4,George Bailey,b Ali,54,72,78,5,0,75.00,3681
Australia,5,Glenn Maxwell,lbw b Finn,49,38,41,4,3,128.94,3681
Australia,6,Shane Watson,c Plunkett b Stokes,39,38,55,1,2,102.63,3681
Australia,7,Mitchell Marsh,c †Buttler b Stokes,64,31,43,7,3,206.45,3681
Australia,8,Matthew Wade †,c & b Stokes,1,2,6,0,0,50.00,3681
Australia,9,Nathan Coulter-Nile,not out,0,0,4,0,0,-,3681
England,1,Jason Roy,c †Wade b Cummins,31,32,53,6,0,96.87,3681
England,2,Alex Hales,c Smith b Coulter-Nile,18,20,25,4,0,90.00,3681
England,3,James Taylor,c †Wade b Marsh,43,57,68,5,0,75.43,3681
England,4,Eoin Morgan (c),c Maxwell b Cummins,85,87,135,4,4,97.70,3681
England,5,Ben Stokes,obstructing the field,10,7,18,1,0,142.85,3681
England,6,Jos Buttler †,lbw b Maxwell,0,3,5,0,0,0.00,3681
England,7,Moeen Ali,c Marsh b Maxwell,8,15,19,0,0,53.33,3681
England,8,Chris Woakes,c †Wade b Cummins,6,12,11,1,0,50.00,3681
England,9,Adil Rashid,c Coulter-Nile b Cummins,2,8,10,0,0,25.00,3681
England,10,Liam Plunkett,b Starc,24,12,17,5,0,200.00,3681
England,11,Steven Finn,not out,1,4,7,0,0,25.00,3681
England,1,Jason Roy,c Maxwell b Agar,63,45,63,9,0,140.00,3682
England,2,Alex Hales,c Marsh b Cummins,9,31,40,1,0,29.03,3682
England,3,James Taylor,c Agar b Starc,101,114,165,5,0,88.59,3682
England,4,Eoin Morgan (c),c Starc b Maxwell,62,56,73,7,1,110.71,3682
England,5,Ben Stokes,c Finch b Maxwell,14,20,22,1,0,70.00,3682
England,6,Jonny Bairstow †,run out (Smith),17,18,24,1,1,94.44,3682
England,7,Moeen Ali,c Pattinson b Cummins,1,3,5,0,0,33.33,3682
England,8,Liam Plunkett,run out (Bailey/Cummins),1,1,3,0,0,100.00,3682
England,9,Chris Woakes,not out,14,11,14,0,1,127.27,3682
England,10,Adil Rashid,not out,1,1,2,0,0,100.00,3682
Australia,1,Joe Burns,c Morgan b Finn,9,18,26,0,0,50.00,3682
Australia,2,Aaron Finch,c Woakes b Rashid,53,60,86,8,0,88.33,3682
Australia,3,Steven Smith (c),c Finn b Rashid,25,33,37,3,0,75.75,3682
Australia,4,George Bailey,c Stokes b Ali,25,42,46,0,0,59.52,3682
Australia,5,Glenn Maxwell,c †Bairstow b Ali,17,12,16,3,0,141.66,3682
Australia,6,Mitchell Marsh,c Woakes b Plunkett,13,26,27,1,0,50.00,3682
Australia,7,Matthew Wade †,b Finn,42,41,60,5,0,102.43,3682
Australia,8,Ashton Agar,c Roy b Plunkett,5,15,16,0,0,33.33,3682
Australia,9,Mitchell Starc,c †Bairstow b Ali,1,4,2,0,0,25.00,3682
Australia,10,Pat Cummins,c Roy b Plunkett,5,5,3,0,0,100.00,3682
Australia,11,James Pattinson,not out,2,8,19,0,0,25.00,3682
Australia,1,Joe Burns,b Willey,2,7,10,0,0,28.57,3683
Australia,2,Aaron Finch,c †Bairstow b Willey,15,27,37,2,0,55.55,3683
Australia,3,Steven Smith (c),lbw b Willey,5,12,15,0,0,41.66,3683
Australia,4,George Bailey,c & b Plunkett,75,110,126,6,1,68.18,3683
Australia,5,Glenn Maxwell,b Ali,85,64,81,10,2,132.81,3683
Australia,6,Mitchell Marsh,c Willey b Plunkett,17,24,32,0,0,70.83,3683
Australia,7,Matthew Wade †,not out,50,26,42,3,3,192.30,3683
Australia,8,Marcus Stoinis,c Rashid b Ali,4,5,5,0,0,80.00,3683
Australia,9,John Hastings,not out,34,26,33,3,2,130.76,3683
England,1,Jason Roy,c Finch b Cummins,36,33,45,7,0,109.09,3683
England,2,Alex Hales,lbw b Cummins,0,2,6,0,0,0.00,3683
England,3,James Taylor,c †Wade b Marsh,41,42,60,8,0,97.61,3683
England,4,Eoin Morgan (c),c Maxwell b Cummins,92,92,118,8,2,100.00,3683
England,5,Ben Stokes,b Marsh,41,54,63,5,0,75.92,3683
England,6,Jonny Bairstow †,c †Wade b Maxwell,31,27,43,3,1,114.81,3683
England,7,Moeen Ali,not out,21,23,40,1,1,91.30,3683
England,8,Liam Plunkett,c Maxwell b Cummins,17,10,14,2,1,170.00,3683
England,9,David Willey,not out,12,9,11,0,1,133.33,3683
England,1,Jason Roy,lbw b Starc,4,4,6,1,0,100.00,3684
England,2,Alex Hales,c Maxwell b Hastings,4,12,20,1,0,33.33,3684
England,3,James Taylor,c †Wade b Hastings,12,18,23,2,0,66.66,3684
England,4,Eoin Morgan (c),retired hurt,1,6,14,0,0,16.66,3684
England,5,Ben Stokes,lbw b Marsh,42,51,71,6,1,82.35,3684
England,6,Jonny Bairstow †,lbw b Marsh,10,15,29,1,0,66.66,3684
England,7,Moeen Ali,c †Wade b Marsh,5,5,16,1,0,100.00,3684
England,8,David Willey,lbw b Marsh,0,2,3,0,0,0.00,3684
England,9,Adil Rashid,not out,35,45,64,5,0,77.77,3684
England,10,Mark Wood,c Agar b Hastings,13,13,15,2,0,100.00,3684
England,11,Reece Topley,lbw b Agar,6,27,38,0,0,22.22,3684
Australia,1,Joe Burns,c †Bairstow b Willey,0,10,9,0,0,0.00,3684
Australia,2,Aaron Finch,not out,70,64,94,11,1,109.37,3684
Australia,3,Steven Smith (c),c †Bairstow b Wood,12,28,30,1,0,42.85,3684
Australia,4,George Bailey,not out,41,45,55,7,0,91.11,3684
Pakistan,1,Azhar Ali (c),run out (Nyumbu),11,22,25,2,0,50.00,3685
Pakistan,2,Ahmed Shehzad,c Chigumbura b Panyangara,12,16,32,2,0,75.00,3685
Pakistan,3,Mohammad Hafeez,c Masakadza b Jongwe,10,19,20,2,0,52.63,3685
Pakistan,4,Sarfaraz Ahmed †,c Williams b Cremer,44,59,101,3,0,74.57,3685
Pakistan,5,Shoaib Malik,b Nyumbu,31,49,65,2,1,63.26,3685
Pakistan,6,Mohammad Rizwan,not out,75,74,105,4,2,101.35,3685
Pakistan,7,Imad Wasim,run out (†Mutumbami),61,61,81,5,0,100.00,3685
Pakistan,8,Aamer Yamin,not out,1,1,1,0,0,100.00,3685
Zimbabwe,1,Brian Chari,b Yasir Shah,16,36,59,1,0,44.44,3685
Zimbabwe,2,Chamu Chibhabha,lbw b Imad Wasim,12,27,37,2,0,44.44,3685
Zimbabwe,3,Hamilton Masakadza,b Yasir Shah,15,34,41,1,0,44.11,3685
Zimbabwe,4,Sean Williams,b Shoaib Malik,26,31,53,0,1,83.87,3685
Zimbabwe,5,Sikandar Raza,c Shoaib Malik b Yasir Shah,19,40,51,1,0,47.50,3685
Zimbabwe,6,Elton Chigumbura (c),c Mohammad Rizwan b Yasir Shah,22,30,38,2,0,73.33,3685
Zimbabwe,7,Richmond Mutumbami †,c Mohammad Hafeez b Yasir Shah,3,5,7,0,0,60.00,3685
Zimbabwe,8,Luke Jongwe,lbw b Shoaib Malik,0,5,6,0,0,0.00,3685
Zimbabwe,9,Graeme Cremer,lbw b Shoaib Malik,2,4,9,0,0,50.00,3685
Zimbabwe,10,Tinashe Panyangara,c Imad Wasim b Yasir Shah,4,6,9,1,0,66.66,3685
Zimbabwe,11,John Nyumbu,not out,2,5,5,0,0,40.00,3685
Zimbabwe,1,Hamilton Masakadza,c Mohammad Irfan b Wahab Riaz,7,22,35,1,0,31.81,3686
Zimbabwe,2,Chamu Chibhabha,c †Sarfaraz Ahmed b Wahab Riaz,90,125,185,8,0,72.00,3686
Zimbabwe,3,Brian Chari,c Mohammad Hafeez b Mohammad Irfan,39,64,86,1,0,60.93,3686
Zimbabwe,4,Sean Williams,c Mohammad Hafeez b Wahab Riaz,10,8,10,2,0,125.00,3686
Zimbabwe,5,Elton Chigumbura (c),hit wicket b Wahab Riaz,67,55,83,4,2,121.81,3686
Zimbabwe,6,Sikandar Raza,c †Sarfaraz Ahmed b Aamer Yamin,32,21,37,2,1,152.38,3686
Zimbabwe,7,Richmond Mutumbami †,not out,14,4,8,3,0,350.00,3686
Zimbabwe,8,Luke Jongwe,not out,4,2,2,1,0,200.00,3686
Pakistan,1,Azhar Ali (c),b Panyangara,1,11,14,0,0,9.09,3686
Pakistan,2,Bilal Asif,c Chigumbura b Panyangara,0,3,4,0,0,0.00,3686
Pakistan,3,Mohammad Hafeez,run out (sub [CT Mutombodzi]/†Mutumbami),27,41,56,5,0,65.85,3686
Pakistan,4,Asad Shafiq,c †Mutumbami b Jongwe,1,6,11,0,0,16.66,3686
Pakistan,5,Shoaib Malik,not out,96,106,194,8,1,90.56,3686
Pakistan,6,Sarfaraz Ahmed †,c Williams b Chibhabha,9,14,16,1,0,64.28,3686
Pakistan,7,Mohammad Rizwan,c Nyumbu b Cremer,8,10,14,1,0,80.00,3686
Pakistan,8,Aamer Yamin,c †Mutumbami b Chigumbura,62,68,78,5,4,91.17,3686
Pakistan,9,Wahab Riaz,run out (Chigumbura),3,8,11,0,0,37.50,3686
Pakistan,10,Yasir Shah,not out,32,22,36,3,0,145.45,3686
Zimbabwe,1,Chamu Chibhabha,c & b Bilal Asif,48,76,86,5,0,63.15,3687
Zimbabwe,2,Richmond Mutumbami †,c †Sarfaraz Ahmed b Mohammad Irfan,67,85,141,5,2,78.82,3687
Zimbabwe,3,Brian Chari,lbw b Imad Wasim,4,8,9,0,0,50.00,3687
Zimbabwe,4,Sean Williams,c & b Bilal Asif,5,6,10,1,0,83.33,3687
Zimbabwe,5,Elton Chigumbura (c),b Bilal Asif,0,2,2,0,0,0.00,3687
Zimbabwe,6,Sikandar Raza,b Bilal Asif,2,6,6,0,0,33.33,3687
Zimbabwe,7,Tinotenda Mutombodzi,b Bilal Asif,4,9,10,0,0,44.44,3687
Zimbabwe,8,Malcolm Waller,c Mohammad Hafeez b Imad Wasim,8,15,26,1,0,53.33,3687
Zimbabwe,9,Luke Jongwe,not out,16,16,29,1,0,100.00,3687
Zimbabwe,10,Tinashe Panyangara,lbw b Imad Wasim,0,2,2,0,0,0.00,3687
Zimbabwe,11,John Nyumbu,c Mohammad Rizwan b Shoaib Malik,4,8,12,0,0,50.00,3687
Pakistan,1,Ahmed Shehzad,st †Chari b Williams,32,61,85,2,0,52.45,3687
Pakistan,2,Bilal Asif,c Mutombodzi b Nyumbu,38,39,44,6,1,97.43,3687
Pakistan,3,Mohammad Hafeez,c †Chari b Panyangara,13,16,15,2,0,81.25,3687
Pakistan,4,Asad Shafiq,not out,38,60,69,2,0,63.33,3687
Pakistan,5,Shoaib Malik,not out,34,28,44,5,1,121.42,3687
Ireland,1,William Porterfield (c),c Masakadza b Chibhabha,9,31,43,1,0,29.03,3688
Ireland,2,Paul Stirling,c Sikandar Raza b Panyangara,24,24,35,5,0,100.00,3688
Ireland,3,Ed Joyce,c Chigumbura b Nyumbu,53,88,110,2,1,60.22,3688
Ireland,4,Andy Balbirnie,c Masakadza b Jongwe,5,23,30,0,0,21.73,3688
Ireland,5,Gary Wilson †,not out,70,88,127,4,0,79.54,3688
Ireland,6,Kevin O'Brien,c Waller b Nyumbu,16,15,12,2,0,106.66,3688
Ireland,7,Stuart Thompson,lbw b Williams,1,5,5,0,0,20.00,3688
Ireland,8,John Mooney,c Jongwe b Masakadza,5,8,10,0,0,62.50,3688
Ireland,9,George Dockrell,st †Mutumbami b Masakadza,1,4,5,0,0,25.00,3688
Ireland,10,Andy McBrine,not out,23,14,19,2,1,164.28,3688
Zimbabwe,1,Chamu Chibhabha,c Murtagh b McBrine,22,26,44,3,0,84.61,3688
Zimbabwe,2,Richmond Mutumbami †,c McBrine b Mooney,9,14,21,2,0,64.28,3688
Zimbabwe,3,Craig Ervine,c †Wilson b McBrine,60,78,114,5,0,76.92,3688
Zimbabwe,4,Sean Williams,st †Wilson b Dockrell,24,32,41,2,0,75.00,3688
Zimbabwe,5,Elton Chigumbura (c),c †Wilson b Dockrell,16,22,19,1,0,72.72,3688
Zimbabwe,6,Sikandar Raza,not out,60,72,107,4,0,83.33,3688
Zimbabwe,7,Malcolm Waller,c Thompson b Murtagh,1,12,15,0,0,8.33,3688
Zimbabwe,8,Luke Jongwe,run out (Joyce/McBrine),5,9,11,0,0,55.55,3688
Zimbabwe,9,Wellington Masakadza,run out (Joyce/Porterfield),10,18,32,0,0,55.55,3688
Zimbabwe,10,Tinashe Panyangara,not out,8,11,16,1,0,72.72,3688
South Africa,1,Quinton de Kock †,c Raina b Ashwin,29,33,37,5,0,87.87,3689
South Africa,2,Hashim Amla,b Mishra,37,59,96,3,0,62.71,3689
South Africa,3,Faf du Plessis,lbw b Yadav,62,77,93,5,1,80.51,3689
South Africa,4,AB de Villiers (c),not out,104,73,116,5,6,142.46,3689
South Africa,5,David Miller,st †Dhoni b Mishra,13,22,37,0,0,59.09,3689
South Africa,6,Jean-Paul Duminy,c †Dhoni b Yadav,15,17,21,0,1,88.23,3689
South Africa,7,Farhaan Behardien,not out,35,19,21,5,1,184.21,3689
India,1,Rohit Sharma,c & b Imran Tahir,150,133,215,13,6,112.78,3689
India,2,Shikhar Dhawan,lbw b Morkel,23,28,33,5,0,82.14,3689
India,3,Ajinkya Rahane,c Miller b Behardien,60,82,117,5,0,73.17,3689
India,4,Virat Kohli,c Morkel b Steyn,11,18,29,0,0,61.11,3689
India,5,MS Dhoni (c)†,c & b Rabada,31,30,54,1,0,103.33,3689
India,6,Suresh Raina,c Duminy b Imran Tahir,3,3,3,0,0,100.00,3689
India,7,Stuart Binny,c Amla b Rabada,2,5,18,0,0,40.00,3689
India,8,Bhuvneshwar Kumar,not out,1,1,3,0,0,100.00,3689
India,9,Amit Mishra,not out,0,0,1,0,0,-,3689
Ireland,1,William Porterfield (c),c Ervine b Jongwe,8,22,28,2,0,36.36,3690
Ireland,2,Paul Stirling,lbw b Sikandar Raza,72,77,112,9,0,93.50,3690
Ireland,3,Ed Joyce,lbw b Sikandar Raza,17,46,59,2,0,36.95,3690
Ireland,4,Niall O'Brien †,c sub (MN Waller) b Sikandar Raza,50,61,78,2,3,81.96,3690
Ireland,5,Andy Balbirnie,run out (sub [MN Waller]),12,12,15,1,0,100.00,3690
Ireland,6,Gary Wilson,run out (Masakadza),65,55,69,6,3,118.18,3690
Ireland,7,Kevin O'Brien,c Sikandar Raza b Panyangara,5,11,17,1,0,45.45,3690
Ireland,8,John Mooney,not out,7,11,26,0,0,63.63,3690
Ireland,9,George Dockrell,not out,10,6,13,1,0,166.66,3690
Zimbabwe,1,Chamu Chibhabha,c †NJ O'Brien b KJ O'Brien,30,40,42,5,0,75.00,3690
Zimbabwe,2,Richmond Mutumbami †,c Porterfield b Murtagh,14,12,35,2,0,116.66,3690
Zimbabwe,3,Craig Ervine,not out,101,122,176,9,2,82.78,3690
Zimbabwe,4,Sean Williams,c Joyce b McBrine,43,51,57,4,0,84.31,3690
Zimbabwe,5,Tinotenda Mutombodzi,c Dockrell b KJ O'Brien,25,31,51,1,0,80.64,3690
Zimbabwe,6,Sikandar Raza,c Joyce b Mooney,33,29,49,1,1,113.79,3690
Zimbabwe,7,Elton Chigumbura (c),not out,4,6,9,0,0,66.66,3690
Zimbabwe,1,Chamu Chibhabha,c †NJ O'Brien b Murtagh,4,11,18,0,0,36.36,3691
Zimbabwe,2,Richmond Mutumbami †,c Porterfield b Young,0,2,3,0,0,0.00,3691
Zimbabwe,3,Brian Chari,b McBrine,17,56,84,2,0,30.35,3691
Zimbabwe,4,Sean Williams,c †NJ O'Brien b Stirling,51,69,95,8,0,73.91,3691
Zimbabwe,5,Elton Chigumbura (c),c Balbirnie b Murtagh,34,63,80,1,0,53.96,3691
Zimbabwe,6,Sikandar Raza,b Murtagh,50,56,61,4,1,89.28,3691
Zimbabwe,7,Tinotenda Mutombodzi,run out (Dockrell),3,4,12,0,0,75.00,3691
Zimbabwe,8,Luke Jongwe,run out (Dockrell/†NJ O'Brien),8,5,10,1,0,160.00,3691
Zimbabwe,9,Wellington Masakadza,c KJ O'Brien b Murtagh,0,6,5,0,0,0.00,3691
Zimbabwe,10,John Nyumbu,not out,7,11,17,0,0,63.63,3691
Zimbabwe,11,Taurai Muzarabani,lbw b KJ O'Brien,3,13,16,0,0,23.07,3691
Ireland,1,William Porterfield (c),c Sikandar Raza b Muzarabani,20,20,26,3,0,100.00,3691
Ireland,2,Paul Stirling,c †Mutumbami b Jongwe,50,92,130,4,0,54.34,3691
Ireland,3,Ed Joyce,c Chari b Masakadza,7,24,24,1,0,29.16,3691
Ireland,4,Andy Balbirnie,run out (Sikandar Raza),24,43,41,2,0,55.81,3691
Ireland,5,Niall O'Brien †,c Chibhabha b Mutombodzi,1,8,14,0,0,12.50,3691
Ireland,6,Gary Wilson,c Nyumbu b Mutombodzi,19,28,47,3,0,67.85,3691
Ireland,7,Kevin O'Brien,c sub (MN Waller) b Masakadza,10,15,37,1,0,66.66,3691
Ireland,8,George Dockrell,c Nyumbu b Muzarabani,13,18,36,2,0,72.22,3691
Ireland,9,Andy McBrine,not out,14,21,34,1,0,66.66,3691
Ireland,10,Tim Murtagh,not out,19,13,19,2,0,146.15,3691
India,1,Rohit Sharma,b Rabada,3,10,6,0,0,30.00,3692
India,2,Shikhar Dhawan,c Duminy b Morkel,23,34,57,4,0,67.64,3692
India,3,Ajinkya Rahane,b Imran Tahir,51,63,94,6,0,80.95,3692
India,4,Virat Kohli,run out (Behardien/Steyn/†de Kock),12,18,24,0,0,66.66,3692
India,5,MS Dhoni (c)†,not out,92,86,144,7,4,106.97,3692
India,6,Suresh Raina,c †de Kock b Morkel,0,5,6,0,0,0.00,3692
India,7,Axar Patel,lbw b Steyn,13,27,20,0,1,48.14,3692
India,8,Bhuvneshwar Kumar,b Imran Tahir,14,32,42,1,0,43.75,3692
India,9,Harbhajan Singh,c †de Kock b Steyn,22,22,33,2,1,100.00,3692
India,10,Umesh Yadav,c †de Kock b Steyn,4,3,3,1,0,133.33,3692
India,11,Mohit Sharma,not out,0,1,16,0,0,0.00,3692
South Africa,1,Hashim Amla,st †Dhoni b Patel,17,17,25,3,0,100.00,3692
South Africa,2,Quinton de Kock †,c MM Sharma b Harbhajan Singh,34,36,35,5,0,94.44,3692
South Africa,3,Faf du Plessis,c Kohli b Patel,51,56,70,6,0,91.07,3692
South Africa,4,Jean-Paul Duminy,lbw b Patel,36,46,52,3,0,78.26,3692
South Africa,5,AB de Villiers (c),c Kohli b MM Sharma,19,20,32,1,1,95.00,3692
South Africa,6,David Miller,c †Dhoni b Kumar,0,1,3,0,0,0.00,3692
South Africa,7,Farhaan Behardien,c †Dhoni b Harbhajan Singh,18,33,57,0,0,54.54,3692
South Africa,8,Dale Steyn,c Kohli b Yadav,13,16,18,1,1,81.25,3692
South Africa,9,Kagiso Rabada,not out,19,23,37,3,0,82.60,3692
South Africa,10,Imran Tahir,c †Dhoni b Kumar,9,12,17,0,1,75.00,3692
South Africa,11,Morne Morkel,c Raina b Kumar,4,2,1,1,0,200.00,3692
Afghanistan,1,Noor Ali Zadran,c Sikandar Raza b Jongwe,9,20,19,2,0,45.00,3693
Afghanistan,2,Nawroz Mangal,c Ervine b Jongwe,6,16,24,1,0,37.50,3693
Afghanistan,3,Mohammad Shahzad †,lbw b Masakadza,23,31,43,3,1,74.19,3693
Afghanistan,4,Asghar Afghan (c),c Ervine b Jongwe,5,9,11,1,0,55.55,3693
Afghanistan,5,Samiullah Shinwari,c Chisoro b Masakadza,17,36,49,1,0,47.22,3693
Afghanistan,6,Mohammad Nabi,c Ervine b Masakadza,0,1,4,0,0,0.00,3693
Afghanistan,7,Najibullah Zadran,b Chisoro,25,31,41,3,1,80.64,3693
Afghanistan,8,Amir Hamza,lbw b Chisoro,4,12,12,0,0,33.33,3693
Afghanistan,9,Dawlat Zadran,c Ervine b Chisoro,25,34,29,3,1,73.52,3693
Afghanistan,10,Aftab Alam,st †Mutumbami b Masakadza,1,11,25,0,0,9.09,3693
Afghanistan,11,Shapoor Zadran,not out,0,4,4,0,0,0.00,3693
